customer_id,brand,customer_type,sales,customer_profitability
405077,IT Cosmetics,Non-Promo Customers,374,Profitable
816778,IT Cosmetics,Promo Only Customers,233,Low Profit
455232,IT Cosmetics,Non-Promo Customers,430.2,Profitable
124493,Lancome,Non-Promo Customers,46,Low Profit
732883,IT Cosmetics,Non-Promo Customers,102.6,Low Profit
346088,Armani,Non-Promo Customers,165,Low Profit
785684,YSL,Partially Promo Customers,251.2,Low Profit
354763,Armani ,Promo Only Customers,114.25,Low Profit
339889,Lancome,Promo Only Customers,100.5,Low Profit
579309,Lancome,Promo Only Customers,157.4,Low Profit
391702,Lancome,Non-Promo Customers,124.5,Low Profit
499230,IT Cosmetics,Non-Promo Customers,258.3,Low Profit
549284,IT Cosmetics,Promo Only Customers,51.2,Low Profit
990673,Lancome,Promo Only Customers,504.4,Profitable
505073,IT Cosmetics,Promo Only Customers,902,Profitable
172825,Lancome,Partially Promo Customers,66.4,Low Profit
890207,Kiehl's,Non-Promo Customers,522,Profitable
144274,IT Cosmetics,Promo Only Customers,84,Low Profit
339088,Lancome,Partially Promo Customers,36,Low Profit
506237,YSL,Non-Promo Customers,102,Low Profit
480222,Kiehl's,Partially Promo Customers,2316.24,High Profit
425006,IT Cosmetics,Promo Only Customers,69,Low Profit
198334,Kiehl's,Partially Promo Customers,435.15,Profitable
991427,Armani ,Promo Only Customers,338.8,Profitable
124291,Armani ,Non-Promo Customers,125,Low Profit
500522,Armani,Promo Only Customers,64,Low Profit
450460,Armani,Non-Promo Customers,131.2,Low Profit
633637,Lancome,Non-Promo Customers,173.8,Low Profit
713606,YSL,Non-Promo Customers,100,Low Profit
664965,Lancome,Partially Promo Customers,31.6,Low Profit
327586,Lancome,Promo Only Customers,158,Low Profit
879634,Kiehl's,Promo Only Customers,300.12,Profitable
233239,Armani,Promo Only Customers,394.8,Profitable
127205,YSL,Promo Only Customers,704.04,Profitable
406190,Lancome,Non-Promo Customers,129.6,Low Profit
884937,Armani ,Promo Only Customers,38,Low Profit
921904,IT Cosmetics,Promo Only Customers,168,Low Profit
607530,Kiehl's,Partially Promo Customers,156.94,Low Profit
941471,Kiehl's,Promo Only Customers,494.1,Profitable
760721,Lancome,Promo Only Customers,10289,High Profit
881688,IT Cosmetics,Non-Promo Customers,465.5,Profitable
387141,IT Cosmetics,Promo Only Customers,63.45,Low Profit
507351,IT Cosmetics,Promo Only Customers,55.25,Low Profit
515236,YSL,Partially Promo Customers,539.14,Profitable
268036,IT Cosmetics,Partially Promo Customers,1122.8,Profitable
518228,IT Cosmetics,Partially Promo Customers,241.75,Low Profit
188264,Armani,Non-Promo Customers,131.6,Low Profit
491233,Kiehl's,Partially Promo Customers,447,Profitable
918645,IT Cosmetics,Partially Promo Customers,80,Low Profit
779092,Lancome,Non-Promo Customers,96,Low Profit
581412,Armani,Non-Promo Customers,30,Low Profit
811732,Kiehl's,Partially Promo Customers,163.8,Low Profit
885858,Kiehl's,Partially Promo Customers,91.2,Low Profit
338966,Armani,Promo Only Customers,215,Low Profit
394865,YSL,Non-Promo Customers,152,Low Profit
484095,Kiehl's,Promo Only Customers,630.5,Profitable
322261,Kiehl's,Promo Only Customers,138.65,Low Profit
604177,Kiehl's,Partially Promo Customers,328,Profitable
174263,YSL,Promo Only Customers,76.8,Low Profit
763054,YSL,Non-Promo Customers,485,Profitable
498988,Armani,Non-Promo Customers,42,Low Profit
400462,Armani ,Promo Only Customers,107.2,Low Profit
802448,IT Cosmetics,Non-Promo Customers,126,Low Profit
273850,Kiehl's,Promo Only Customers,357.7,Profitable
175976,Lancome,Promo Only Customers,204.5,Low Profit
286353,Kiehl's,Partially Promo Customers,165,Low Profit
865408,IT Cosmetics,Promo Only Customers,277.89,Low Profit
164965,IT Cosmetics,Promo Only Customers,141.59,Low Profit
745757,IT Cosmetics,Partially Promo Customers,125.5,Low Profit
440464,YSL,Partially Promo Customers,4235.3,High Profit
637335,Armani ,Promo Only Customers,197.1,Low Profit
967697,IT Cosmetics,Partially Promo Customers,281.5,Low Profit
526235,Lancome,Promo Only Customers,237.5,Low Profit
511922,IT Cosmetics,Promo Only Customers,84,Low Profit
160302,Armani,Promo Only Customers,207.2,Low Profit
813344,Lancome,Promo Only Customers,249,Low Profit
787054,Kiehl's,Promo Only Customers,104,Low Profit
489296,IT Cosmetics,Non-Promo Customers,155.8,Low Profit
364905,Armani,Partially Promo Customers,71.5,Low Profit
175363,IT Cosmetics,Non-Promo Customers,62,Low Profit
441323,Lancome,Partially Promo Customers,291.5,Low Profit
456573,Kiehl's,Partially Promo Customers,217,Low Profit
531141,Lancome,Promo Only Customers,46.5,Low Profit
464448,YSL,Non-Promo Customers,121.6,Low Profit
488526,Kiehl's,Promo Only Customers,435.3,Profitable
212114,IT Cosmetics,Partially Promo Customers,695.5,Profitable
794747,Kiehl's,Non-Promo Customers,46,Low Profit
916234,Lancome,Promo Only Customers,1040.6,Profitable
228729,Kiehl's,Partially Promo Customers,125,Low Profit
193329,IT Cosmetics,Promo Only Customers,296,Low Profit
729785,IT Cosmetics,Non-Promo Customers,137,Low Profit
538953,Armani,Promo Only Customers,1199.4,Profitable
237296,YSL,Promo Only Customers,174.85,Low Profit
404846,IT Cosmetics,Promo Only Customers,174,Low Profit
346639,Armani ,Non-Promo Customers,122,Low Profit
619076,Kiehl's,Partially Promo Customers,115.5,Low Profit
306689,IT Cosmetics,Partially Promo Customers,812,Profitable
872823,Lancome,Promo Only Customers,300,Profitable
409385,Kiehl's,Promo Only Customers,385.9,Profitable
729049,YSL,Partially Promo Customers,489,Profitable
734052,Kiehl's,Partially Promo Customers,93.4,Low Profit
977882,Kiehl's,Partially Promo Customers,190.64,Low Profit
273530,Kiehl's,Partially Promo Customers,120.45,Low Profit
284969,Armani,Promo Only Customers,87.55,Low Profit
281267,IT Cosmetics,Promo Only Customers,69,Low Profit
841130,Armani,Non-Promo Customers,380,Profitable
735998,Kiehl's,Non-Promo Customers,82,Low Profit
294372,Kiehl's,Non-Promo Customers,520.9,Profitable
643025,Kiehl's,Partially Promo Customers,114.5,Low Profit
281214,Armani,Non-Promo Customers,108.8,Low Profit
501733,IT Cosmetics,Promo Only Customers,470.1,Profitable
307278,Lancome,Promo Only Customers,80.99,Low Profit
430697,YSL,Promo Only Customers,1274,Profitable
142907,Armani,Promo Only Customers,156.4,Low Profit
151058,Kiehl's,Partially Promo Customers,146.6,Low Profit
376095,IT Cosmetics,Promo Only Customers,68,Low Profit
980458,Kiehl's,Partially Promo Customers,97,Low Profit
399325,Lancome,Promo Only Customers,475.37,Profitable
887561,IT Cosmetics,Partially Promo Customers,443.8,Profitable
812275,IT Cosmetics,Promo Only Customers,343.2,Profitable
958668,Armani,Partially Promo Customers,218.6,Low Profit
517381,IT Cosmetics,Non-Promo Customers,174.77,Low Profit
457710,IT Cosmetics,Promo Only Customers,108.5,Low Profit
554707,Lancome,Partially Promo Customers,80,Low Profit
920950,Kiehl's,Partially Promo Customers,180,Low Profit
388073,Lancome,Partially Promo Customers,66,Low Profit
856816,Kiehl's,Non-Promo Customers,125.5,Low Profit
380295,YSL,Promo Only Customers,312.3,Profitable
441345,YSL,Promo Only Customers,84.6,Low Profit
341266,Lancome,Partially Promo Customers,142.41,Low Profit
482040,IT Cosmetics,Promo Only Customers,89.25,Low Profit
828960,Lancome,Partially Promo Customers,161.2,Low Profit
997993,YSL,Non-Promo Customers,100.8,Low Profit
640488,IT Cosmetics,Non-Promo Customers,522.4,Profitable
677025,Kiehl's,Non-Promo Customers,204,Low Profit
863131,IT Cosmetics,Partially Promo Customers,130.9,Low Profit
740633,Kiehl's,Promo Only Customers,425.75,Profitable
923724,Kiehl's,Partially Promo Customers,164,Low Profit
692787,IT Cosmetics,Non-Promo Customers,116,Low Profit
731361,IT Cosmetics,Partially Promo Customers,232.49,Low Profit
147528,Kiehl's,Non-Promo Customers,238.5,Low Profit
655224,Armani ,Promo Only Customers,212.6,Low Profit
815102,Armani,Non-Promo Customers,177,Low Profit
511654,YSL,Promo Only Customers,270,Low Profit
950162,Lancome,Partially Promo Customers,34.2,Low Profit
447441,IT Cosmetics,Partially Promo Customers,45,Low Profit
345296,IT Cosmetics,Partially Promo Customers,76,Low Profit
965035,Kiehl's,Promo Only Customers,82,Low Profit
899502,Lancome,Promo Only Customers,77.6,Low Profit
539123,IT Cosmetics,Promo Only Customers,38,Low Profit
301463,Kiehl's,Non-Promo Customers,11,Low Profit
646205,Lancome,Partially Promo Customers,112.25,Low Profit
806610,YSL,Non-Promo Customers,57.6,Low Profit
464469,Lancome,Partially Promo Customers,479.2,Profitable
945829,Kiehl's,Promo Only Customers,24.8,Low Profit
459991,IT Cosmetics,Promo Only Customers,81,Low Profit
135704,YSL,Promo Only Customers,153.6,Low Profit
903146,IT Cosmetics,Partially Promo Customers,217,Low Profit
396653,Lancome,Promo Only Customers,65,Low Profit
576671,YSL,Non-Promo Customers,60,Low Profit
954424,Kiehl's,Partially Promo Customers,55.2,Low Profit
319258,Kiehl's,Partially Promo Customers,114.5,Low Profit
878119,IT Cosmetics,Partially Promo Customers,56.8,Low Profit
414716,Armani,Promo Only Customers,39,Low Profit
660041,Armani,Non-Promo Customers,228,Low Profit
296656,Lancome,Partially Promo Customers,65,Low Profit
848350,Lancome,Promo Only Customers,1116.5,Profitable
618572,Kiehl's,Partially Promo Customers,569,Profitable
961936,Lancome,Partially Promo Customers,205,Low Profit
351682,Kiehl's,Non-Promo Customers,63,Low Profit
515495,Armani ,Non-Promo Customers,106.4,Low Profit
406892,Kiehl's,Partially Promo Customers,54.4,Low Profit
930233,YSL,Promo Only Customers,612,Profitable
907804,Armani,Promo Only Customers,68,Low Profit
439433,Kiehl's,Non-Promo Customers,390.9,Profitable
755781,IT Cosmetics,Promo Only Customers,73.6,Low Profit
593713,IT Cosmetics,Promo Only Customers,516,Profitable
170594,Kiehl's,Partially Promo Customers,131.2,Low Profit
143490,Lancome,Promo Only Customers,244,Low Profit
920555,YSL,Non-Promo Customers,86.4,Low Profit
777265,Kiehl's,Promo Only Customers,406,Profitable
963593,IT Cosmetics,Promo Only Customers,210.8,Low Profit
582608,YSL,Non-Promo Customers,125.5,Low Profit
264029,Kiehl's,Partially Promo Customers,127.2,Low Profit
857062,YSL,Promo Only Customers,1910.61,Profitable
185623,IT Cosmetics,Partially Promo Customers,302,Profitable
943579,Kiehl's,Partially Promo Customers,47,Low Profit
924791,Armani,Promo Only Customers,35,Low Profit
896518,Kiehl's,Promo Only Customers,268,Low Profit
778416,Lancome,Partially Promo Customers,124.7,Low Profit
846893,Kiehl's,Partially Promo Customers,138,Low Profit
157194,IT Cosmetics,Promo Only Customers,114,Low Profit
109244,Lancome,Promo Only Customers,263.5,Low Profit
328678,IT Cosmetics,Non-Promo Customers,63.75,Low Profit
545415,Armani ,Partially Promo Customers,120,Low Profit
958142,YSL,Promo Only Customers,272,Low Profit
893205,YSL,Promo Only Customers,78,Low Profit
818895,IT Cosmetics,Non-Promo Customers,110,Low Profit
365945,Lancome,Partially Promo Customers,277.3,Low Profit
686117,Lancome,Promo Only Customers,76,Low Profit
838487,YSL,Promo Only Customers,10,Low Profit
587855,Lancome,Promo Only Customers,72.2,Low Profit
370090,Kiehl's,Non-Promo Customers,68,Low Profit
315705,IT Cosmetics,Promo Only Customers,152,Low Profit
276426,Kiehl's,Non-Promo Customers,262.5,Low Profit
743287,Kiehl's,Non-Promo Customers,895,Profitable
355867,Kiehl's,Partially Promo Customers,665.96,Profitable
314572,IT Cosmetics,Promo Only Customers,294,Low Profit
352445,YSL,Promo Only Customers,154,Low Profit
231921,Lancome,Non-Promo Customers,65,Low Profit
252013,IT Cosmetics,Promo Only Customers,666.5,Profitable
591703,Kiehl's,Promo Only Customers,17,Low Profit
738274,Kiehl's,Non-Promo Customers,124,Low Profit
540248,IT Cosmetics,Non-Promo Customers,1150.11,Profitable
705263,Kiehl's,Partially Promo Customers,158,Low Profit
414553,Lancome,Non-Promo Customers,84,Low Profit
554267,IT Cosmetics,Promo Only Customers,64.6,Low Profit
814280,YSL,Non-Promo Customers,103,Low Profit
771049,YSL,Partially Promo Customers,147.2,Low Profit
228823,IT Cosmetics,Promo Only Customers,129.6,Low Profit
160545,YSL,Partially Promo Customers,53.6,Low Profit
957125,Kiehl's,Partially Promo Customers,2206.9,High Profit
659162,YSL,Non-Promo Customers,62,Low Profit
438845,Lancome,Non-Promo Customers,393.51,Profitable
378748,IT Cosmetics,Non-Promo Customers,132.5,Low Profit
594863,Lancome,Promo Only Customers,431.95,Profitable
821015,YSL,Non-Promo Customers,75.6,Low Profit
388980,Kiehl's,Partially Promo Customers,140,Low Profit
652223,Armani ,Partially Promo Customers,102,Low Profit
363167,IT Cosmetics,Promo Only Customers,285.6,Low Profit
174643,IT Cosmetics,Promo Only Customers,101,Low Profit
351768,Kiehl's,Partially Promo Customers,232.53,Low Profit
312150,Lancome,Partially Promo Customers,288,Low Profit
930746,Kiehl's,Partially Promo Customers,134,Low Profit
204864,Kiehl's,Partially Promo Customers,127,Low Profit
920934,Lancome,Promo Only Customers,120,Low Profit
141223,Armani ,Non-Promo Customers,219.2,Low Profit
439337,IT Cosmetics,Partially Promo Customers,288,Low Profit
343502,IT Cosmetics,Non-Promo Customers,198.5,Low Profit
197658,IT Cosmetics,Partially Promo Customers,157.4,Low Profit
682835,Armani ,Partially Promo Customers,133.2,Low Profit
505946,Kiehl's,Partially Promo Customers,246.26,Low Profit
719966,Kiehl's,Non-Promo Customers,214.5,Low Profit
722746,Lancome,Non-Promo Customers,172,Low Profit
197791,Kiehl's,Non-Promo Customers,213.42,Low Profit
908038,Lancome,Partially Promo Customers,340,Profitable
918901,YSL,Promo Only Customers,163,Low Profit
372094,Kiehl's,Non-Promo Customers,64,Low Profit
837639,Armani,Non-Promo Customers,55,Low Profit
400883,Kiehl's,Partially Promo Customers,1733.5,Profitable
396554,Kiehl's,Partially Promo Customers,192.2,Low Profit
737542,YSL,Partially Promo Customers,221,Low Profit
649212,Lancome,Non-Promo Customers,492,Profitable
440318,Kiehl's,Promo Only Customers,188.37,Low Profit
243200,YSL,Non-Promo Customers,60.2,Low Profit
985478,Armani,Promo Only Customers,718.4,Profitable
374169,Kiehl's,Promo Only Customers,286.4,Low Profit
359518,YSL,Non-Promo Customers,1171.99,Profitable
351030,Kiehl's,Partially Promo Customers,342.4,Profitable
845546,IT Cosmetics,Non-Promo Customers,122,Low Profit
778195,Kiehl's,Promo Only Customers,67,Low Profit
988462,Lancome,Partially Promo Customers,86,Low Profit
562972,Kiehl's,Promo Only Customers,70,Low Profit
846302,Armani,Promo Only Customers,291.9,Low Profit
611204,Armani ,Non-Promo Customers,218.22,Low Profit
275444,Lancome,Non-Promo Customers,153,Low Profit
978599,YSL,Non-Promo Customers,225,Low Profit
994823,YSL,Promo Only Customers,309.5,Profitable
616778,IT Cosmetics,Promo Only Customers,1619.09,Profitable
899981,Lancome,Partially Promo Customers,196,Low Profit
832655,Kiehl's,Promo Only Customers,125.8,Low Profit
569118,IT Cosmetics,Promo Only Customers,177.5,Low Profit
230664,YSL,Non-Promo Customers,642.65,Profitable
680021,Kiehl's,Promo Only Customers,1139.9,Profitable
695583,Kiehl's,Partially Promo Customers,126.4,Low Profit
942457,Lancome,Promo Only Customers,189.6,Low Profit
808355,Lancome,Promo Only Customers,182.4,Low Profit
552339,Lancome,Partially Promo Customers,192,Low Profit
469518,IT Cosmetics,Promo Only Customers,321.1,Profitable
470314,Armani ,Non-Promo Customers,108,Low Profit
159464,Lancome,Partially Promo Customers,48,Low Profit
544608,IT Cosmetics,Partially Promo Customers,62,Low Profit
697839,IT Cosmetics,Non-Promo Customers,32,Low Profit
919148,IT Cosmetics,Promo Only Customers,61.5,Low Profit
144983,YSL,Promo Only Customers,220,Low Profit
154415,Lancome,Partially Promo Customers,72,Low Profit
496591,Kiehl's,Promo Only Customers,400.4,Profitable
905882,Kiehl's,Promo Only Customers,378.5,Profitable
211592,Kiehl's,Non-Promo Customers,164,Low Profit
519569,IT Cosmetics,Partially Promo Customers,120.45,Low Profit
117771,Kiehl's,Non-Promo Customers,176.8,Low Profit
477972,Kiehl's,Partially Promo Customers,339.5,Profitable
211011,Armani ,Promo Only Customers,178.5,Low Profit
284965,IT Cosmetics,Non-Promo Customers,136.8,Low Profit
856990,Lancome,Promo Only Customers,98.8,Low Profit
418865,IT Cosmetics,Promo Only Customers,547.3,Profitable
912663,IT Cosmetics,Partially Promo Customers,56.8,Low Profit
412773,Kiehl's,Non-Promo Customers,36.8,Low Profit
466840,Kiehl's,Partially Promo Customers,98,Low Profit
730959,Kiehl's,Partially Promo Customers,106,Low Profit
622408,Lancome,Promo Only Customers,188.6,Low Profit
905486,YSL,Non-Promo Customers,190,Low Profit
244799,Lancome,Promo Only Customers,84,Low Profit
944447,IT Cosmetics,Partially Promo Customers,1032.03,Profitable
946750,IT Cosmetics,Promo Only Customers,150,Low Profit
185165,Kiehl's,Partially Promo Customers,14,Low Profit
435864,Kiehl's,Partially Promo Customers,121,Low Profit
238309,Lancome,Promo Only Customers,124,Low Profit
741818,IT Cosmetics,Promo Only Customers,92,Low Profit
857886,Lancome,Promo Only Customers,291,Low Profit
890482,Kiehl's,Promo Only Customers,560.8,Profitable
381546,Kiehl's,Non-Promo Customers,431.51,Profitable
691874,Lancome,Partially Promo Customers,112.5,Low Profit
414154,Kiehl's,Promo Only Customers,143,Low Profit
792074,Lancome,Non-Promo Customers,249.6,Low Profit
591467,Kiehl's,Non-Promo Customers,923,Profitable
814527,IT Cosmetics,Non-Promo Customers,78,Low Profit
291634,Kiehl's,Partially Promo Customers,7162.56,High Profit
706220,Kiehl's,Promo Only Customers,76,Low Profit
730249,Lancome,Promo Only Customers,288.4,Low Profit
519682,Armani ,Promo Only Customers,172,Low Profit
700830,YSL,Non-Promo Customers,67,Low Profit
837904,Lancome,Promo Only Customers,55.9,Low Profit
100975,IT Cosmetics,Promo Only Customers,147.2,Low Profit
930991,Kiehl's,Promo Only Customers,12,Low Profit
696509,YSL,Partially Promo Customers,48,Low Profit
323633,Armani ,Promo Only Customers,988,Profitable
412743,YSL,Non-Promo Customers,88.3,Low Profit
470295,Lancome,Promo Only Customers,20,Low Profit
332338,Kiehl's,Non-Promo Customers,184.5,Low Profit
231061,YSL,Promo Only Customers,61.6,Low Profit
649123,YSL,Promo Only Customers,161,Low Profit
413214,YSL,Non-Promo Customers,119.3,Low Profit
509432,Kiehl's,Non-Promo Customers,258.21,Low Profit
615720,IT Cosmetics,Partially Promo Customers,156.4,Low Profit
800420,YSL,Promo Only Customers,139.2,Low Profit
363943,Lancome,Non-Promo Customers,72,Low Profit
109914,Armani ,Promo Only Customers,358,Profitable
762380,IT Cosmetics,Partially Promo Customers,83.3,Low Profit
597016,YSL,Partially Promo Customers,38,Low Profit
158849,Kiehl's,Non-Promo Customers,38,Low Profit
201327,YSL,Promo Only Customers,101.5,Low Profit
482808,Armani ,Promo Only Customers,114,Low Profit
552090,Kiehl's,Promo Only Customers,142.4,Low Profit
733766,Lancome,Non-Promo Customers,665.35,Profitable
769220,YSL,Promo Only Customers,1452,Profitable
140083,IT Cosmetics,Non-Promo Customers,35,Low Profit
498286,IT Cosmetics,Promo Only Customers,40,Low Profit
986893,Lancome,Promo Only Customers,70,Low Profit
879430,Lancome,Non-Promo Customers,88,Low Profit
652514,Kiehl's,Partially Promo Customers,20,Low Profit
476843,Kiehl's,Non-Promo Customers,52,Low Profit
211952,Kiehl's,Promo Only Customers,75.2,Low Profit
930384,Lancome,Promo Only Customers,205.6,Low Profit
301921,Kiehl's,Partially Promo Customers,1351.2,Profitable
487199,Lancome,Partially Promo Customers,147,Low Profit
743614,IT Cosmetics,Partially Promo Customers,78.2,Low Profit
447726,Lancome,Non-Promo Customers,138.25,Low Profit
643271,YSL,Promo Only Customers,148,Low Profit
489253,Lancome,Non-Promo Customers,38,Low Profit
432150,YSL,Partially Promo Customers,45,Low Profit
547509,IT Cosmetics,Partially Promo Customers,332.8,Profitable
884080,IT Cosmetics,Promo Only Customers,49.6,Low Profit
162618,IT Cosmetics,Promo Only Customers,129.4,Low Profit
626403,IT Cosmetics,Non-Promo Customers,883,Profitable
200187,Lancome,Non-Promo Customers,25.2,Low Profit
686199,Armani ,Promo Only Customers,57.6,Low Profit
762020,Kiehl's,Promo Only Customers,220,Low Profit
339822,Kiehl's,Non-Promo Customers,200,Low Profit
546122,Lancome,Promo Only Customers,222.9,Low Profit
699904,Kiehl's,Partially Promo Customers,205,Low Profit
160685,Kiehl's,Non-Promo Customers,303.5,Profitable
237224,Armani,Promo Only Customers,129.6,Low Profit
456409,Lancome,Non-Promo Customers,231.8,Low Profit
836436,YSL,Non-Promo Customers,126,Low Profit
417058,IT Cosmetics,Non-Promo Customers,132,Low Profit
262269,Lancome,Promo Only Customers,329,Profitable
881354,Kiehl's,Partially Promo Customers,115.2,Low Profit
791877,IT Cosmetics,Partially Promo Customers,1279.8,Profitable
534873,Lancome,Promo Only Customers,167.5,Low Profit
267469,Lancome,Promo Only Customers,1600.4,Profitable
803998,Kiehl's,Partially Promo Customers,31,Low Profit
342748,IT Cosmetics,Promo Only Customers,284.26,Low Profit
959109,IT Cosmetics,Promo Only Customers,412.1,Profitable
457743,Lancome,Partially Promo Customers,174.7,Low Profit
675593,IT Cosmetics,Partially Promo Customers,171.7,Low Profit
179485,Kiehl's,Partially Promo Customers,457.5,Profitable
940475,Armani ,Non-Promo Customers,58.4,Low Profit
562818,Kiehl's,Partially Promo Customers,76.87,Low Profit
761885,Lancome,Promo Only Customers,129,Low Profit
350701,Lancome,Non-Promo Customers,220,Low Profit
505807,YSL,Promo Only Customers,70.12,Low Profit
809988,Armani,Partially Promo Customers,60.7,Low Profit
740950,YSL,Promo Only Customers,278,Low Profit
807489,IT Cosmetics,Non-Promo Customers,54.4,Low Profit
732602,IT Cosmetics,Partially Promo Customers,418,Profitable
803053,YSL,Non-Promo Customers,118.1,Low Profit
469211,Kiehl's,Partially Promo Customers,109.5,Low Profit
142592,Lancome,Partially Promo Customers,951.75,Profitable
131293,Lancome,Partially Promo Customers,114,Low Profit
680702,Kiehl's,Partially Promo Customers,36,Low Profit
614096,Lancome,Promo Only Customers,59.2,Low Profit
694517,IT Cosmetics,Partially Promo Customers,241.41,Low Profit
773945,Armani ,Non-Promo Customers,144,Low Profit
717343,Lancome,Promo Only Customers,62,Low Profit
903077,IT Cosmetics,Partially Promo Customers,516.5,Profitable
157777,Armani,Non-Promo Customers,193,Low Profit
944020,Kiehl's,Partially Promo Customers,77,Low Profit
407698,Lancome,Non-Promo Customers,425.5,Profitable
754972,Lancome,Partially Promo Customers,190.05,Low Profit
567692,Lancome,Partially Promo Customers,88,Low Profit
629924,Kiehl's,Partially Promo Customers,394.2,Profitable
505011,Kiehl's,Non-Promo Customers,153.1,Low Profit
424456,Kiehl's,Partially Promo Customers,26,Low Profit
467143,Lancome,Promo Only Customers,126,Low Profit
445944,Armani ,Non-Promo Customers,32,Low Profit
940112,Armani ,Promo Only Customers,828,Profitable
397412,IT Cosmetics,Non-Promo Customers,175.95,Low Profit
975043,IT Cosmetics,Non-Promo Customers,252,Low Profit
435518,IT Cosmetics,Promo Only Customers,96.9,Low Profit
456966,IT Cosmetics,Promo Only Customers,2284.81,High Profit
796917,Kiehl's,Promo Only Customers,62.1,Low Profit
527365,IT Cosmetics,Partially Promo Customers,51.5,Low Profit
616133,Lancome,Non-Promo Customers,181.6,Low Profit
663975,Kiehl's,Promo Only Customers,459,Profitable
918020,Kiehl's,Partially Promo Customers,184.5,Low Profit
711082,YSL,Non-Promo Customers,7437.98,High Profit
306244,Armani ,Promo Only Customers,76,Low Profit
992802,YSL,Promo Only Customers,601.5,Profitable
520918,Lancome,Partially Promo Customers,159,Low Profit
336233,Armani,Partially Promo Customers,206,Low Profit
791439,IT Cosmetics,Promo Only Customers,489.35,Profitable
376165,Kiehl's,Partially Promo Customers,1044.8,Profitable
681200,YSL,Partially Promo Customers,1132.42,Profitable
453105,IT Cosmetics,Promo Only Customers,137.5,Low Profit
441874,IT Cosmetics,Partially Promo Customers,306,Profitable
756004,Armani,Partially Promo Customers,74.8,Low Profit
199709,YSL,Promo Only Customers,287,Low Profit
822865,YSL,Partially Promo Customers,116,Low Profit
661449,Kiehl's,Promo Only Customers,1555.45,Profitable
451268,Kiehl's,Partially Promo Customers,304.95,Profitable
689728,IT Cosmetics,Partially Promo Customers,106,Low Profit
706703,IT Cosmetics,Promo Only Customers,30.4,Low Profit
389038,IT Cosmetics,Promo Only Customers,128,Low Profit
321701,YSL,Partially Promo Customers,92.8,Low Profit
246199,Armani,Non-Promo Customers,290,Low Profit
473087,Lancome,Partially Promo Customers,215.24,Low Profit
886114,IT Cosmetics,Non-Promo Customers,85.5,Low Profit
533706,Lancome,Partially Promo Customers,149.2,Low Profit
382104,IT Cosmetics,Promo Only Customers,173.4,Low Profit
639779,Kiehl's,Promo Only Customers,76,Low Profit
756592,IT Cosmetics,Promo Only Customers,129.2,Low Profit
896633,Armani,Non-Promo Customers,391.43,Profitable
867052,YSL,Promo Only Customers,98,Low Profit
665096,Kiehl's,Partially Promo Customers,210.8,Low Profit
726914,Kiehl's,Partially Promo Customers,62,Low Profit
691056,IT Cosmetics,Partially Promo Customers,28,Low Profit
371757,YSL,Promo Only Customers,1226.55,Profitable
734441,Armani,Partially Promo Customers,135.2,Low Profit
449189,Armani ,Promo Only Customers,105,Low Profit
786949,Lancome,Promo Only Customers,76,Low Profit
759838,YSL,Promo Only Customers,86,Low Profit
651723,YSL,Non-Promo Customers,58.4,Low Profit
965442,IT Cosmetics,Partially Promo Customers,40.87,Low Profit
756631,IT Cosmetics,Non-Promo Customers,655,Profitable
952938,Armani,Promo Only Customers,1099.6,Profitable
161694,Lancome,Promo Only Customers,322.4,Profitable
186215,Kiehl's,Partially Promo Customers,512,Profitable
969812,IT Cosmetics,Promo Only Customers,410.33,Profitable
306236,Kiehl's,Non-Promo Customers,101.2,Low Profit
536564,Lancome,Non-Promo Customers,249.12,Low Profit
136276,YSL,Promo Only Customers,175,Low Profit
668858,Kiehl's,Non-Promo Customers,124.8,Low Profit
579909,Kiehl's,Non-Promo Customers,187.1,Low Profit
748532,IT Cosmetics,Promo Only Customers,93,Low Profit
695387,IT Cosmetics,Promo Only Customers,352.5,Profitable
789222,Kiehl's,Partially Promo Customers,119.2,Low Profit
914369,YSL,Promo Only Customers,460.8,Profitable
442243,IT Cosmetics,Promo Only Customers,76,Low Profit
140065,YSL,Non-Promo Customers,226,Low Profit
903134,Kiehl's,Partially Promo Customers,554,Profitable
946090,Kiehl's,Promo Only Customers,192.2,Low Profit
228340,IT Cosmetics,Partially Promo Customers,176.8,Low Profit
789388,Lancome,Promo Only Customers,325.7,Profitable
729595,Lancome,Partially Promo Customers,327.01,Profitable
353591,IT Cosmetics,Non-Promo Customers,44,Low Profit
380016,YSL,Promo Only Customers,205.6,Low Profit
144285,IT Cosmetics,Partially Promo Customers,192,Low Profit
975714,Armani ,Partially Promo Customers,201,Low Profit
134643,YSL,Promo Only Customers,70,Low Profit
748636,IT Cosmetics,Promo Only Customers,256,Low Profit
166682,Lancome,Non-Promo Customers,73,Low Profit
732739,IT Cosmetics,Promo Only Customers,341,Profitable
499625,Kiehl's,Non-Promo Customers,126.2,Low Profit
774129,IT Cosmetics,Partially Promo Customers,361,Profitable
918864,YSL,Non-Promo Customers,28.5,Low Profit
201146,IT Cosmetics,Promo Only Customers,977.97,Profitable
695749,Kiehl's,Promo Only Customers,94.5,Low Profit
859833,Kiehl's,Partially Promo Customers,391,Profitable
387922,Armani ,Non-Promo Customers,33.3,Low Profit
626909,Kiehl's,Non-Promo Customers,263,Low Profit
